society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
SCCS160,Haitians,xd1334,hait1244,Haitian,Indo-European,MonthlyMeanNetPrimaryProduction,1.701893682,,,,
Ni3,Huichol,xd1288,huic1243,Huichol,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,1.708003953,,,,
Ae2,Kpe,xd138,mokp1239,Mokpwe,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.711623024,,,,
Nd16,Wenatchi,xd1148,wena1241,Wenatchi,Salishan,MonthlyMeanNetPrimaryProduction,1.714908597,,,,
Ng3,Muscogee,xd1252,cree1270,Creek,Muskogean,MonthlyMeanNetPrimaryProduction,1.715736324,,,,
Af32,Egba,xd211,egba1238,Egba,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.71724362,,,,
Af25,Isoko,xd203,isok1239,Isoko,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.71906497,,,,
Ca29,Yem,xd436,toba1264,Toba (Ethiopia),Ta-Ne-Omotic,MonthlyMeanNetPrimaryProduction,1.721856472,,,,
Ca8,Gurage,xd456,seba1251,Sebat Bet Gurage,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,1.721856472,,,,
Ad47,Sumbwa,xd117,sumb1240,Sumbwa,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.721955287,,,,
Ed14,Man,xd641,kimm1245,Kim Mun,Hmong-Mien,MonthlyMeanNetPrimaryProduction,1.733430089,,,,
Ag54,Yalunka,xd293,yalu1240,Yalunka,Mande,MonthlyMeanNetPrimaryProduction,1.74107584,,,,
Ab21a,Kisama,xd23,sama1300,Sama,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.74385499,,,,
Ch2,Hutsuls,xd557,sout2604,Southwest Ukrainian,Indo-European,MonthlyMeanNetPrimaryProduction,1.745818923,,,,
Ai3,Azande,xd359,zand1248,Zande,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.747601346,,,,
Nj9,Tlaxcalans,xd1308,cent2132,Tlaxcala-Puebla-Central Nahuatl,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,1.749252717,,,,
WNAI68,Northern Miwok,xd1420,nort2968,Northern Sierra Miwok,Miwok-Costanoan,MonthlyMeanNetPrimaryProduction,1.751361112,,,,
Cg5,Walloons,xd545,wall1255,Walloon,Indo-European,MonthlyMeanNetPrimaryProduction,1.753693182,,,,
Sb8,Taíno,xd1333,tain1254,Taino,Arawakan,MonthlyMeanNetPrimaryProduction,1.758403069,,,,
Aa9,Hadza,xd9,hadz1240,Hadza,,MonthlyMeanNetPrimaryProduction,1.764180099,,,,
Ai32,Lugbara,xd362,lugb1240,Lugbara,Central Sudanic,MonthlyMeanNetPrimaryProduction,1.766211083,,,,
Aj10,Acholi,xd385,dhop1238,Dhopaluo,Nilotic,MonthlyMeanNetPrimaryProduction,1.766211083,,,,
Nb17,Puyallup,xd1076,sout2965,Southern Puget Sound Salish,Salishan,MonthlyMeanNetPrimaryProduction,1.767625988,,,,
Ad18,Bende,xd85,bend1258,Bende,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.777890316,,,,
Ad21,Pimbwe,xd89,pimb1238,Pimbwe,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.777890316,,,,
WNAI4,Haida (Southern),xd1438,sout2956,Southern Haida,Haida,MonthlyMeanNetPrimaryProduction,1.780088933,,,,
Na39,Eastern Ojibwa,xd1055,east2542,Eastern Ojibwa,Algic,MonthlyMeanNetPrimaryProduction,1.784483335,,,,
Ed2,Lolo,xd645,sich1238,Sichuan Yi,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,1.791866354,,,,
Ac12,Chokwe,xd36,chok1245,Chokwe,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.792207572,,,,
SCCS51,Irish,xd543,iris1253,Irish,Indo-European,MonthlyMeanNetPrimaryProduction,1.793552028,,,,
Ad4,Kikuyu,xd109,kiku1240,Kikuyu,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.798486907,,,,
Si7,Paresi,xd1404,pare1272,Parecís,Arawakan,MonthlyMeanNetPrimaryProduction,1.801082895,,,,
Se1,Sirionó,xd1362,siri1273,Sirionó,Tupian,MonthlyMeanNetPrimaryProduction,1.801904038,,,,
B290,Haida,xd1068,nort2938,Northern Haida,Haida,MonthlyMeanNetPrimaryProduction,1.804001976,,,,
SCCS131,Haida,xd1068,nort2938,Northern Haida,Haida,MonthlyMeanNetPrimaryProduction,1.804001976,,,,
Ad23,Sangu,xd91,sang1330,Sangu (Tanzania),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.807837204,,,,
WNAI55,Foothill Maidu,xd1433,nort2951,Northwest Maidu,Maiduan,MonthlyMeanNetPrimaryProduction,1.808154258,,,,
Ng8,Timucua,xd1257,timu1245,Timucua,,MonthlyMeanNetPrimaryProduction,1.80836833,,,,
Na32,Montagnais,xd1048,mont1268,Montagnais,Algic,MonthlyMeanNetPrimaryProduction,1.808454792,,,,
Ae12,Duala,xd130,dual1243,Duala,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.80871418,,,,
Eh2,Merina,xd688,meri1243,Merina,Austronesian,MonthlyMeanNetPrimaryProduction,1.810888093,,,,
WNAI10,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,MonthlyMeanNetPrimaryProduction,1.815890563,,,,
Na37,Rainy River Ojibwe,xd1053,rain1239,Rainy River Ojibwa,Algic,MonthlyMeanNetPrimaryProduction,1.817107213,,,,
WNAI58,Nisenan (Mountain),xd1111,nise1244,Nisenan,Maiduan,MonthlyMeanNetPrimaryProduction,1.81851406,,,,
Ab17,Ndau,xd18,ndau1241,Ndau,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.818997036,,,,
Ee1,Adi,xd653,bori1243,Bori-Karko,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,1.81964396,,,,
Af1,Fon,xd186,fonn1241,Fon,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.820392787,,,,
WNAI20,Musqueam,xd1441,musq1240,Musqueam,Salishan,MonthlyMeanNetPrimaryProduction,1.820800689,,,,
Ab18,Shona,xd19,shon1251,Shona,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.829193429,,,,
Ng2,Seminole,xd1251,mika1239,Mikasuki,Muskogean,MonthlyMeanNetPrimaryProduction,1.833498024,,,,
Ae14,Ha,xd132,haaa1252,Ha,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.834171934,,,,
Ad26,Turu,xd94,nyat1246,Nyaturu,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.838741354,,,,
Aj4,Lango,xd409,lang1324,Lango (Uganda),Nilotic,MonthlyMeanNetPrimaryProduction,1.839037796,,,,
Eh4,Vedda,xd690,vedd1240,Veddah,Indo-European,MonthlyMeanNetPrimaryProduction,1.841082016,,,,
SCCS80,Vedda,xd690,vedd1240,Veddah,Indo-European,MonthlyMeanNetPrimaryProduction,1.841082016,,,,
Ee8,Magar,xd660,west2418,Western Magar,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,1.841088058,,,,
Ae25,Tetela,xd144,tete1250,Tetela,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.841580441,,,,
Ca31,Beta Israel,xd439,qima1242,Qimant,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,1.842364836,,,,
Ae11,Songola,xd129,song1300,Songoora,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.843241866,,,,
Af18,Ekoi,xd195,ejag1239,Ejagham,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.844324358,,,,
Af23,Afikpo,xd201,afik1238,Afikpo,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.844324358,,,,
Af4,Yako,xd219,loka1252,Lokaa,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.844324358,,,,
Af33,Ekiti,xd212,ekit1244,Ekiti,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.846597085,,,,
B90,Wikmunkan,xd781,wikm1247,Wik-Mungkan,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,1.847109684,,,,
Ac20,Yaka,xd45,yaka1269,Yaka-Pelende-Lonzo,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.849284059,,,,
Ad28,Zigula,xd96,zigu1242,Zigula,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.850123799,,,,
B329,Mi'kmaq,xd1058,mikm1235,Mi'kmaq,Algic,MonthlyMeanNetPrimaryProduction,1.851380031,,,,
Na41,Mi'kmaq,xd1058,mikm1235,Mi'kmaq,Algic,MonthlyMeanNetPrimaryProduction,1.851380031,,,,
SCCS126,Mi'kmaq,xd1058,mikm1235,Mi'kmaq,Algic,MonthlyMeanNetPrimaryProduction,1.851380031,,,,
Ac19,Teke,xd43,teke1278,Teke-Eboo-Nzikou,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.853767292,,,,
Ad51,Ngulu,xd122,ngul1246,Ngulu,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.86014081,,,,
Ca11,Arusi,xd417,bora1271,Borana-Arsi-Guji Oromo,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,1.864315711,,,,
Nj8,Tarasco,xd1307,pure1242,Purepecha,Tarascan,MonthlyMeanNetPrimaryProduction,1.865303854,,,,
Ca1,Konso,xd415,kons1243,Konso,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,1.868008893,,,,
Ca22,Male,xd429,male1284,Male (Ethiopia),Ta-Ne-Omotic,MonthlyMeanNetPrimaryProduction,1.868008893,,,,
Ca23,Bako,xd430,aari1239,Aari,South Omotic,MonthlyMeanNetPrimaryProduction,1.868008893,,,,
Ca25,Shangama,xd432,aari1239,Aari,South Omotic,MonthlyMeanNetPrimaryProduction,1.868008893,,,,
Ca26,Ubamer,xd433,aari1239,Aari,South Omotic,MonthlyMeanNetPrimaryProduction,1.868008893,,,,
Ca28,Basketo,xd435,bask1236,Basketo,Ta-Ne-Omotic,MonthlyMeanNetPrimaryProduction,1.868008893,,,,
Ab6,Venda,xd29,vend1245,Venda,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.870991848,,,,
Nj11,Huastec,xd1297,huas1242,Huastec,Mayan,MonthlyMeanNetPrimaryProduction,1.872548172,,,,
Ii2,Tikopia,xd881,tiko1237,Tikopia,Austronesian,MonthlyMeanNetPrimaryProduction,1.874413291,,,,
SCCS100,Tikopia,xd881,tiko1237,Tikopia,Austronesian,MonthlyMeanNetPrimaryProduction,1.874413291,,,,
Aj28,Tatoga,xd404,dato1239,Barabayiiga-Gisamjanga,Nilotic,MonthlyMeanNetPrimaryProduction,1.884591156,,,,
Na35,Nipigon,xd1051,cent2136,Central Ojibwa,Algic,MonthlyMeanNetPrimaryProduction,1.884813488,,,,
ec21,Udihe,xd630,udih1248,Udihe,Tungusic,MonthlyMeanNetPrimaryProduction,1.890149457,,,,
Eg12,Khond,xd675,kuii1252,Kui (India),Dravidian,MonthlyMeanNetPrimaryProduction,1.892987063,,,,
Eg14,Reddi,xd677,mukh1238,Mukha-Dora,Dravidian,MonthlyMeanNetPrimaryProduction,1.892987063,,,,
SCCS98,Trobriands,xd852,kili1267,Kilivila,Austronesian,MonthlyMeanNetPrimaryProduction,1.895085365,,,,
Sa14,Ngäbe,xd1314,ngab1239,Ngäbere,Chibchan,MonthlyMeanNetPrimaryProduction,1.896053607,,,,
Ej4,Annamese,xd726,viet1252,Vietnamese,Austroasiatic,MonthlyMeanNetPrimaryProduction,1.897867634,,,,
B279,Stó:lō,xd1087,chil1281,Chiliwack,Salishan,MonthlyMeanNetPrimaryProduction,1.900846097,,,,
Nb26,Cowichan,xd1086,cowi1241,Cowichan,Salishan,MonthlyMeanNetPrimaryProduction,1.900846097,,,,
B93,Yintjingga,xd945,ayab1239,Yintyinka-Ayabadhu,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,1.901818799,,,,
Ai14,Mbum,xd342,mbum1254,Mbum,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.902367081,,,,
Ng12,Choctaw,xd1247,choc1276,Choctaw,Muskogean,MonthlyMeanNetPrimaryProduction,1.90370342,,,,
Ig13,Aua,xd845,wuvu1239,Wuvulu-Aua,Austronesian,MonthlyMeanNetPrimaryProduction,1.904675148,,,,
Sa11,Kaqchikel,xd1311,kaqc1270,Kaqchikel,Mayan,MonthlyMeanNetPrimaryProduction,1.91461833,,,,
Ng11,Yuchi,xd1246,yuch1247,Yuchi,,MonthlyMeanNetPrimaryProduction,1.918547146,,,,
Ad10,Shambaa,xd77,sham1280,Shambala,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.919126729,,,,
Ac42,Makua,xd69,makh1264,Makhuwa,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.921140069,,,,
Ad2,Nyoro,xd87,nyor1246,Nyoro,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.923478158,,,,
B95,Tiwi,xd778,tiwi1244,Tiwi,,MonthlyMeanNetPrimaryProduction,1.924313006,,,,
Id3,Tiwi,xd778,tiwi1244,Tiwi,,MonthlyMeanNetPrimaryProduction,1.924313006,,,,
Ad30,Digo,xd99,digo1243,Digo,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.926815711,,,,
Ad31,Duruma,xd100,duru1249,Duruma,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.926815711,,,,
Ad37,Teita,xd106,tait1250,Taita,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.926815711,,,,
Ia18,Bisayan,xd741,akla1241,Aklanon,Austronesian,MonthlyMeanNetPrimaryProduction,1.937740535,,,,
Ac9,Ngoni,xd75,ngon1269,Ngoni,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.9381917,,,,
Sj5,Aimoré,xd1413,kren1239,Krenak,Nuclear-Macro-Je,MonthlyMeanNetPrimaryProduction,1.940902915,,,,
Ac27,Luchazi,xd52,luch1239,Luchazi,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.94566462,,,,
Af12,Akyem,xd189,akye1239,Akyem Bosome,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.949407115,,,,
Ac40,Sena,xd67,nucl1396,Sena,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.957009634,,,,
B35,Paraujano,xd1330,para1316,Paraujano,Arawakan,MonthlyMeanNetPrimaryProduction,1.95853405,,,,
Sb9,Haitians,xd1334,hait1244,Haitian,Indo-European,MonthlyMeanNetPrimaryProduction,1.963387269,,,,
Ae44,Bubi,xd165,bube1242,Bube,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.964553202,,,,
B271,Twana,xd1079,twan1247,Twana,Salishan,MonthlyMeanNetPrimaryProduction,1.96975667,,,,
Ce5,Neapolitans,xd532,neap1235,Continental Southern Italian,Indo-European,MonthlyMeanNetPrimaryProduction,1.975386742,,,,
SCCS10,Luguru,xd81,lugu1238,Luguru,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.977550642,,,,
Na40,Ottawa,xd1057,otta1242,Ottawa,Algic,MonthlyMeanNetPrimaryProduction,1.978525783,,,,
Nc13,Nisenan,xd1111,nise1244,Nisenan,Maiduan,MonthlyMeanNetPrimaryProduction,1.978648737,,,,
WNAI59,Nisenan (Southern),xd1111,nise1244,Nisenan,Maiduan,MonthlyMeanNetPrimaryProduction,1.978648737,,,,
SCCS145,Muscogee,xd1252,cree1270,Creek,Muskogean,MonthlyMeanNetPrimaryProduction,1.980431417,,,,
Ad27,Kwere,xd95,kwer1261,Kwere,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.995259334,,,,
Ae19,Garanganze,xd137,sang1331,Sanga (Democratic Republic of Congo),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.996613382,,,,
Ac18,Sundi,xd42,koon1244,South-Central Kikongo,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.996621789,,,,
Nf14,Caddo,xd1234,cadd1256,Caddo,Caddoan,MonthlyMeanNetPrimaryProduction,1.998049361,,,,
Ij7,Mangarevans,xd896,mang1401,Mangareva,Austronesian,MonthlyMeanNetPrimaryProduction,1.998703063,,,,
Ac35,Shila,xd61,luba1250,Luba-Katanga,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.002846129,,,,
B288,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,MonthlyMeanNetPrimaryProduction,2.00510746,,,,
B285,Klallam,xd1075,clal1241,Clallam,Salishan,MonthlyMeanNetPrimaryProduction,2.006768775,,,,
WNAI22,Klallam,xd1075,clal1241,Clallam,Salishan,MonthlyMeanNetPrimaryProduction,2.006768775,,,,
Ce3,Ancient Romans,xd530,lati1261,Latin,Indo-European,MonthlyMeanNetPrimaryProduction,2.008474202,,,,
Ng13,Abenaki,xd1248,peno1243,Penobscot,Algic,MonthlyMeanNetPrimaryProduction,2.010776927,,,,
B337,Nipigon,xd1051,cent2136,Central Ojibwa,Algic,MonthlyMeanNetPrimaryProduction,2.013624012,,,,
Nb1,Haida,xd1068,nort2938,Northern Haida,Haida,MonthlyMeanNetPrimaryProduction,2.02320811,,,,
WNAI3,Haida (Northern),xd1068,nort2938,Northern Haida,Haida,MonthlyMeanNetPrimaryProduction,2.02320811,,,,
SCCS86,Badjau Tawi-Tawi,xd736,sout2918,Southern Sama,Austronesian,MonthlyMeanNetPrimaryProduction,2.029119318,,,,
Ab16,Lenge,xd17,leng1257,Lengue,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.030972085,,,,
Ei19,Chin,xd706,asho1236,Asho Chin,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,2.033372447,,,,
Si10,Kuikuru,xd1398,kuik1246,Kuikúro-Kalapálo,Cariban,MonthlyMeanNetPrimaryProduction,2.041055135,,,,
Ei7,Karen,xd713,pwow1235,Pwo Western Karen,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,2.041507397,,,,
Ed15a,Miyakans,xd642,miya1259,Miyako,Japonic,MonthlyMeanNetPrimaryProduction,2.043570899,,,,
B191,Chichimeca,xd1290,chic1272,Chichimeca-Jonaz,Otomanguean,MonthlyMeanNetPrimaryProduction,2.045361907,,,,
Ni5,Chichimeca,xd1290,chic1272,Chichimeca-Jonaz,Otomanguean,MonthlyMeanNetPrimaryProduction,2.045361907,,,,
Ad45,Nyankole,xd115,nyan1307,Nyankole,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.046016551,,,,
Ac5,Lamba,xd71,lamb1271,Lamba,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.046918388,,,,
Nf9,Menominee,xd1243,meno1252,Menominee,Algic,MonthlyMeanNetPrimaryProduction,2.047838439,,,,
B98,Walmbaria,xd947,flin1247,Flinders Island,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,2.048048419,,,,
SCCS174,Nambikwara,xd1401,sout2994,Southern Nambikuára,Nambiquaran,MonthlyMeanNetPrimaryProduction,2.050843343,,,,
Ce4,French Basques,xd531,labo1236,Labourdin,Basque,MonthlyMeanNetPrimaryProduction,2.052711215,,,,
Ae3,Fang,xd149,fang1246,Fang (Equatorial Guinea),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.053884634,,,,
Ab22,Chopi,xd25,copi1238,Copi,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.058634923,,,,
Nb3,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,MonthlyMeanNetPrimaryProduction,2.060990158,,,,
Ca4,Iraqw,xd448,iraq1241,Iraqw,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,2.061338933,,,,
Ad1,Bajuni,xd76,baju1245,Bajuni,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.062222085,,,,
Ag18,Bijogo,xd253,bidy1244,Kangaki-Kagbaaga-Kajoko Bidyogo,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.065747791,,,,
B52,Chono,xd922,chon1248,Chono,,MonthlyMeanNetPrimaryProduction,2.066298172,,,,
Ah26,Ndoro,xd316,ndoo1241,Ndoola,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.067706275,,,,
Ah27,Zuande,xd317,bita1251,Bitare,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.067706275,,,,
Nc28,Chumash,xd1127,cruz1243,Cruzeño,Chumashan,MonthlyMeanNetPrimaryProduction,2.068925732,,,,
B21,Nayaka,xd914,jenn1240,Jennu Kurumba,Dravidian,MonthlyMeanNetPrimaryProduction,2.083917984,,,,
Eg4,Toda,xd680,toda1252,Toda,Dravidian,MonthlyMeanNetPrimaryProduction,2.083917984,,,,
Ad24,Gogo,xd92,gogo1263,Gogo,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.084955534,,,,
B282,Comox,xd1073,isla1276,Island Comox,Salishan,MonthlyMeanNetPrimaryProduction,2.088449964,,,,
Ng6,Delaware,xd1255,unam1242,Unami,Algic,MonthlyMeanNetPrimaryProduction,2.088451087,,,,
Ad17,Safwa,xd84,safw1238,Safwa,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.090631176,,,,
B46,Calusa,xd919,calu1239,Calusa,Unclassifiable,MonthlyMeanNetPrimaryProduction,2.095093256,,,,
Cf1,New Englanders,xd536,stan1293,English,Indo-European,MonthlyMeanNetPrimaryProduction,2.098023715,,,,
Ac41,Makonde,xd68,mako1251,Makonde,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.098636672,,,,
Af3,Ashanti,xd208,asan1239,Asante,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.110356966,,,,
Ab15,Pedi,xd16,tswe1238,Tswene,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.117335721,,,,
Ac39,Nyasa,xd65,mwer1247,Mwera (Nyasa),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.122758152,,,,
WNAI37,Karuk,xd1095,karo1304,Karok,,MonthlyMeanNetPrimaryProduction,2.124154993,,,,
B171,Yuki,xd1138,yuki1243,Yuki,Yuki-Wappo,MonthlyMeanNetPrimaryProduction,2.124674628,,,,
WNAI43,Cahto,xd1425,kato1244,Kato,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,2.124674628,,,,
WNAI61,Yuki,xd1138,yuki1243,Yuki,Yuki-Wappo,MonthlyMeanNetPrimaryProduction,2.124674628,,,,
WNAI63,Northern Pomo,xd1115,nort2966,Northern Pomo,Pomoan,MonthlyMeanNetPrimaryProduction,2.124674628,,,,
Nj12,Mixtec,xd1298,juxt1235,Juxtlahuaca Mixtec,Otomanguean,MonthlyMeanNetPrimaryProduction,2.125889328,,,,
Ai27,Abarambo,xd356,bara1361,Barambu,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.127172702,,,,
Ad16,Ngonde,xd83,ngon1268,Ngonde,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.127298803,,,,
B162,Chimariko,xd1094,chim1301,Chimariko,,MonthlyMeanNetPrimaryProduction,2.132104104,,,,
WNAI38,Hupa,xd1096,hupa1239,Hupa,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,2.132104104,,,,
WNAI46,Chimariko,xd1094,chim1301,Chimariko,,MonthlyMeanNetPrimaryProduction,2.132104104,,,,
WNAI47,Wintu (Trinity River),xd1112,nucl1651,Nuclear Wintu,Wintuan,MonthlyMeanNetPrimaryProduction,2.132104104,,,,
If2,Trukese,xd833,chuu1238,Chuukese,Austronesian,MonthlyMeanNetPrimaryProduction,2.133929307,,,,
SCCS109,Trukese,xd833,chuu1238,Chuukese,Austronesian,MonthlyMeanNetPrimaryProduction,2.133929307,,,,
Ac10,Chewa,xd34,chew1246,Chewa,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.135221097,,,,
B167,Lassik,xd1098,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,2.135636997,,,,
Nb38,Mattole-Bear River,xd1099,matt1238,Mattole,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,2.135636997,,,,
Se11,Chácobo,xd1364,chac1251,Chácobo,Pano-Tacanan,MonthlyMeanNetPrimaryProduction,2.136411518,,,,
SCCS5,Mbundu,xd28,umbu1257,Umbundu,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.137042984,,,,
SCCS178,Aimoré,xd1413,kren1239,Krenak,Nuclear-Macro-Je,MonthlyMeanNetPrimaryProduction,2.142817441,,,,
SCCS90,Tiwi,xd778,tiwi1244,Tiwi,,MonthlyMeanNetPrimaryProduction,2.144928271,,,,
Ej13,Muong,xd720,muon1246,Muong,Austroasiatic,MonthlyMeanNetPrimaryProduction,2.144960474,,,,
B47,Aché,xd920,ache1246,Aché,Tupian,MonthlyMeanNetPrimaryProduction,2.147603855,,,,
Ac34,Luapula,xd60,luun1238,Luunda,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.149424346,,,,
Ac6,Ndembu,xd72,lund1266,Lunda,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.154989824,,,,
Nj1,Chinantec,xd1295,ojit1237,Ojitlán Chinantec,Otomanguean,MonthlyMeanNetPrimaryProduction,2.163753706,,,,
Ac8,Yombe,xd74,yomb1244,Yombe,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.164976532,,,,
SCCS55,Abkhaz,xd577,abkh1244,Abkhazian,Abkhaz-Adyge,MonthlyMeanNetPrimaryProduction,2.175568182,,,,
Ah4,Mambila,xd331,came1252,Donga Mambila,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.179069911,,,,
Ac32,Kaonde,xd58,kaon1241,Kaonde,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.182547973,,,,
Ad44,Konjo,xd114,konz1239,Konzo,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.190254447,,,,
Ad49,Zinza,xd119,zinz1238,Zinza,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.191940464,,,,
Ad19,Fipa,xd86,fipa1238,Fipa,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.19343014,,,,
Ac13,Tonga,xd37,tong1321,Tonga (Nyasa),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.19416996,,,,
Ac36,Tumbuka,xd62,tumb1250,Tumbuka,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.19416996,,,,
Ae46,Mpongwe,xd167,myen1241,Myene,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.198684536,,,,
B14,Agta (Cagayan),xd908,cent2084,Central Cagayan Agta,Austronesian,MonthlyMeanNetPrimaryProduction,2.199944417,,,,
B273,Nuu chah nulth,xd1070,nuuc1236,Nuu-chah-nulth,Wakashan,MonthlyMeanNetPrimaryProduction,2.200442348,,,,
Nb11,Nuu chah nulth,xd1070,nuuc1236,Nuu-chah-nulth,Wakashan,MonthlyMeanNetPrimaryProduction,2.200442348,,,,
WNAI12,Nuu chah nulth,xd1070,nuuc1236,Nuu-chah-nulth,Wakashan,MonthlyMeanNetPrimaryProduction,2.200442348,,,,
Ab2,Swazi,xd21,swat1243,Swati,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.201692194,,,,
Ad15,Iwa,xd82,nyam1275,Nyamwanga,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.202272727,,,,
Ac22,Dzing,xd47,ding1239,Ding,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.211112692,,,,
B164,Salinan,xd1125,sali1253,Salinan,,MonthlyMeanNetPrimaryProduction,2.214426877,,,,
